0	0	-2.72815626322525e-47	-0.448036034729275	0.398057794788478	1.09576106714699e-45	0
0	0.0158666295635848	3.14153828824674e-44	-0.448036035447644	0.398057795361444	1.78415662082565e-08	0
0	0.0317332591271696	5.7671554975476e-44	-0.448036037294136	0.398057796818863	3.14064141297771e-08	0
0	0.0475998886907544	1.52689361512284e-43	-0.448036040246333	0.398057799140671	4.36887520587757e-08	0
0	0.0634665182543393	-2.57378341317849e-44	-0.448036044188079	0.39805780223496	5.51977538695846e-08	0
0	0.0793331478179241	-1.33770027741526e-44	-0.44803604923789	0.39805780619389	6.59938251376725e-08	0
0	0.0951997773815089	3.13430351148625e-43	-0.448036055407457	0.398057811026123	7.61644564727732e-08	0
0	0.111066406945094	4.89654867787813e-43	-0.448036062565701	0.398057816628819	8.58561085083808e-08	0
0	0.126933036508679	5.81986172033059e-43	-0.448036070723362	0.398057823010147	9.50839319295684e-08	0
0	0.142799666072263	5.29980557475929e-43	-0.448036079862145	0.398057830155613	1.03872903835967e-07	0
0	0.158666295635848	1.03795430383355e-43	-0.448036089936187	0.398057838029218	1.12253288974506e-07	0
0	0.174532925199433	-1.13576773615757e-42	-0.448036100874231	0.398057846575128	1.20258492147471e-07	0
0	0.190399554763018	2.78033425804318e-43	-0.448036113224998	0.398057856221797	1.27673394987221e-07	0
0	0.206266184326603	1.31731120331448e-42	-0.448036126448702	0.39805786654756	1.34733014958383e-07	0
0	0.222132813890187	1.12049033445747e-42	-0.448036140422321	0.398057877456181	1.41477341982389e-07	0
0	0.237999443453772	-1.48726050112984e-42	-0.4480361550079	0.398057888839548	1.47946847308605e-07	0
0	0.253866073017357	1.14946318777847e-42	-0.448036171226977	0.398057901496197	1.5378077486978e-07	0
0	0.269732702580942	1.81848625182969e-42	-0.448036188050521	0.398057914621854	1.59350733170462e-07	0
0	0.285599332144527	-1.80544957548164e-42	-0.448036205240213	0.398057928029443	1.64725044800931e-07	0
0	0.301465961708111	1.84722904606654e-42	-0.44803622416804	0.398057942792878	1.69443549585969e-07	0
0	0.317332591271696	1.52581950701866e-42	-0.448036243444028	0.398057957824373	1.73973396831446e-07	0
0	0.333199220835281	-3.7195924360008e-43	-0.448036263399377	0.39805797338239	1.78196908924914e-07	0
0	0.349065850398866	2.8579372615371e-42	-0.448036284670494	0.398057989966933	1.81910732711604e-07	0
0	0.364932479962451	-2.45018737698487e-42	-0.448036305866557	0.398058006485977	1.85560683114219e-07	0
0	0.380799109526036	3.00097535731892e-42	-0.448036328870125	0.398058024418298	1.88539967638525e-07	0
0	0.39666573908962	-1.83622391976892e-43	-0.448036351772258	0.398058042264136	1.91460661103828e-07	0
0	0.412532368653205	2.65095627772277e-42	-0.448036375945698	0.398058061102636	1.93880564457806e-07	0
0	0.42839899821679	1.10477239384704e-42	-0.448036400390913	0.398058080148068	1.96118472582549e-07	0
0	0.444265627780375	2.34679245425302e-42	-0.448036425755167	0.398058099909358	1.97966196512149e-07	0
0	0.46013225734396	1.68945987495406e-42	-0.448036451562986	0.398058120013284	1.99572780120233e-07	0
0	0.475998886907544	2.43331945373164e-42	-0.448036478116034	0.398058140696471	2.00842722313919e-07	0
0	0.491865516471129	1.64139859258864e-42	-0.448036505097079	0.398058161710398	2.01872838242576e-07	0
0	0.507732146034714	3.03146079629263e-42	-0.448036532811297	0.398058183295116	2.02566297444598e-07	0
0	0.523598775598299	8.11212870648465e-43	-0.448036560777505	0.398058205070881	2.03076547296109e-07	0
0	0.539465405161884	4.01859301234063e-42	-0.448036589597061	0.398058227515354	2.03201511549912e-07	0
0	0.555332034725469	-1.17571643259854e-42	-0.448036618373467	0.398058249914018	2.03248500165665e-07	0
0	0.571198664289053	5.02063776194928e-42	-0.448036648211824	0.398058273153209	2.02819483671004e-07	0
0	0.587065293852638	-4.91040110973449e-42	-0.448036677649761	0.398058296055015	2.02457982927103e-07	0
0	0.602931923416223	5.41819679131608e-42	-0.448036708387386	0.398058319998929	2.01495883344327e-07	0
0	0.618798552979808	-1.41996010851147e-42	-0.448036738744103	0.398058343615896	2.00613326809419e-07	0
0	0.634665182543393	4.36845479889231e-42	-0.448036769861203	0.398058367846328	1.99308872790188e-07	0
0	0.650531812106977	2.8497120014725e-42	-0.448036801034967	0.398058392104633	1.9791377821018e-07	0
0	0.666398441670562	8.45263280832651e-43	-0.448036832389934	0.398058416503015	1.96336988933752e-07	0
0	0.682265071234147	5.71217436518686e-42	-0.448036864193216	0.398058441261248	1.94463397734424e-07	0
0	0.698131700797732	-6.30196042915218e-42	-0.448036895763775	0.398058465801207	1.92657004961083e-07	0
0	0.713998330361317	5.88994065384115e-42	-0.448036927971072	0.398058490889361	1.90344743963169e-07	0
0	0.729864959924901	1.46310418668891e-42	-0.448036960024772	0.398058515817242	1.88094688475295e-07	0
0	0.745731589488486	2.02234387855381e-42	-0.448036992168385	0.398058540827861	1.85636252600904e-07	0
0	0.761598219052071	6.04106213999472e-42	-0.448037024444096	0.398058565946783	1.82988579340141e-07	0
0	0.777464848615656	-6.21307197816146e-42	-0.448037056648178	0.398058590965496	1.80398810342114e-07	0
0	0.793331478179241	5.88541720801328e-42	-0.448037088845482	0.398058616046184	1.77416064767099e-07	0
0	0.809198107742826	3.16599235602208e-42	-0.44803712105607	0.398058641091773	1.74476179372766e-07	0
0	0.82506473730641	-4.55958357099684e-43	-0.448037153130173	0.398058666029588	1.71446080090777e-07	0
0	0.840931366869995	6.86421763999295e-42	-0.448037185011625	0.3980586908492	1.68212539982195e-07	0
0	0.85679799643358	-1.13731346002407e-42	-0.448037216991837	0.398058715693417	1.65030119246542e-07	0
0	0.872664625997165	3.38449854560467e-42	-0.448037248470261	0.398058740192277	1.61670877699863e-07	0
0	0.88853125556075	6.25801032646074e-42	-0.448037279836732	0.398058764594442	1.58252815066485e-07	0
0	0.904397885124334	-5.58233689105969e-42	-0.448037311389134	0.398058789085046	1.54883266800629e-07	0
0	0.920264514687919	5.33005118500701e-42	-0.448037341839036	0.398058812808503	1.51313133243432e-07	0
0	0.936131144251504	5.06311933089364e-42	-0.448037372460817	0.398058836616818	1.47770398955299e-07	0
0	0.951997773815089	-4.89755608386305e-42	-0.448037403138252	0.398058860427726	1.44252116732343e-07	0
0	0.967864403378674	6.14989789334064e-42	-0.448037432395184	0.398058883227188	1.40603971658794e-07	0
0	0.983731032942258	3.96390059983031e-42	-0.448037462012545	0.398058906242843	1.37000417350984e-07	0
0	0.999597662505843	-3.01128534584782e-42	-0.448037491424511	0.398058929077751	1.33413178654378e-07	0
0	1.01546429206943	6.34730336254933e-42	-0.448037519303816	0.398058950802389	1.29772434793898e-07	0
0	1.03133092163301	3.34217023554993e-42	-0.448037547629093	0.398058972805839	1.2617485205492e-07	0
0	1.0471975511966	-2.34224389838585e-42	-0.448037575564238	0.398058994494384	1.22606012519404e-07	0
0	1.06306418076018	6.1870811582097e-42	-0.448037601755903	0.398059014908168	1.19040938758532e-07	0
0	1.07893081032377	3.30510523465587e-42	-0.448037628476628	0.398059035661581	1.15517879360294e-07	0
0	1.09479743988735	-2.63011052136946e-42	-0.448037654812905	0.398059056100531	1.12041579025495e-07	0
0	1.11066406945094	5.74176564746036e-42	-0.448037678987438	0.398059074953228	1.08620954702028e-07	0
0	1.12653069901452	3.73307597529258e-42	-0.448037703770582	0.398059094203782	1.05241428815251e-07	0
0	1.14239732857811	-3.71338149579802e-42	-0.448037728483463	0.39805911336322	1.01917356540923e-07	0
0	1.15826395814169	4.95454915890602e-42	-0.448037750297361	0.398059130394606	9.87090447717623e-08	0
0	1.17413058770528	4.34544083232895e-42	-0.448037772794752	0.398059147878664	9.5541096332945e-08	0
0	1.18999721726886	-5.45505934890306e-42	-0.448037795960833	0.398059165804685	9.24139955501534e-08	0
0	1.20586384683245	3.7179236489707e-42	-0.44803781506324	0.398059180749652	8.94833936393734e-08	0
0	1.22173047639603	4.7832589535294e-42	-0.448037834918174	0.398059196197834	8.6592553608031e-08	0
0	1.23759710595962	-2.25905343522711e-42	-0.448037855525635	0.398059212149231	8.37414754561261e-08	0
0	1.2534637355232	1.96408169100955e-42	-0.448037872753609	0.398059225605474	8.11009802029102e-08	0
0	1.26933036508679	4.70533874714275e-42	-0.448037889608632	0.398059238748609	7.85485987251276e-08	0
0	1.28519699465037	5.65872619117965e-43	-0.448037907278167	0.398059252440359	7.60354682535896e-08	0
0	1.30106362421395	-2.37310857251718e-43	-0.448037922935894	0.398059264625036	7.36955351288602e-08	0
0	1.31693025377754	3.89286922698601e-42	-0.44803793644168	0.398059275200937	7.15369914169278e-08	0
0	1.33279688334112	2.41719702417715e-42	-0.44803795081571	0.398059286364835	6.94172412743522e-08	0
0	1.34866351290471	-2.57946889534972e-42	-0.448037965278944	0.398059297549173	6.737643133373e-08	0
0	1.36453014246829	2.35737355245179e-42	-0.448037975104106	0.398059305310119	6.56592131695726e-08	0
0	1.38039677203188	3.00014501449104e-42	-0.448037985841819	0.398059313691575	6.39803561872885e-08	0
0	1.39626340159546	-6.51154509231972e-43	-0.448037997492085	0.39805932269354	6.23398603868777e-08	0
0	1.41213003115905	4.44109231200334e-43	-0.448038005390979	0.398059328914675	6.09902944805526e-08	0
