0.995	137	54	8	0.293588679392386	0.293588679019807	0.294076297630422	0.294076297630422	0.294076297439766	-0.983680630621577
0.9955	137	54	8	0.278746994825326	0.278746994476843	0.279163812719353	0.279163812719353	0.279163812629427	-0.985308674361697
0.996	137	54	8	0.263016754474308	0.263016754151719	0.263366473733809	0.263366473733809	0.263366473750993	-0.986937584618116
0.9965	137	54	8	0.246227622215337	0.246227621920859	0.24651419367562	0.24651419367562	0.246514193808181	-0.988567360845132
0.997	137	54	8	0.228145840894308	0.228145840630767	0.228373514866835	0.228373514866835	0.228373515125876	-0.990198002498369
0.9975	137	54	8	0.208435151915087	0.20843515168624	0.208608548871339	0.208608548871339	0.208608549272523	-0.991829509035694
0.99775	137	54	8	0.197818396677008	0.197818396467375	0.19796653074602	0.19796653074602	0.197966531226442	-0.992645586467503
0.998	137	54	8	0.186579892968833	0.186579892780025	0.186704108445887	0.186704108445887	0.186704109012929	-0.993461879919055
0.99825	137	54	8	0.174599603675462	0.174599603509505	0.174701330890245	0.174701330890245	0.174701331553577	-0.994278389324396
0.9985	137	54	8	0.161712730934503	0.16171273079405	0.161793503921765	0.161793503921765	0.161793504694554	-0.995095114618648
0.99875	137	54	8	0.147682116486369	0.147682116375052	0.14774359781586	0.14774359781586	0.147743598717003	-0.995912055738702
0.998875	137	54	8	0.140131674180036	0.140131674085136	0.140184182898498	0.140184182898498	0.140184183873826	-0.996320607214477
0.999	137	54	8	0.132143921465918	0.132143921389071	0.132187939128592	0.132187939128592	0.132187940187281	-0.996729212624593
0.999125	137	54	8	0.123634122998364	0.123634122941675	0.12367016121815	0.12367016121815	0.123670162372359	-0.997137871962549
0.99925	137	54	8	0.114485922702734	0.114485922668409	0.114514529374482	0.114514529374482	0.11451453064038	-0.997546585222671
0.999375	137	54	8	0.104531840020486	0.104531840013711	0.104553608071241	0.104553608071241	0.104553609474462	-0.997955352400611
0.9994375	137	54	8	0.0991775591003251	0.099177559109083	0.0991961476407235	0.0991961476407235	0.0991961491253789	-0.998159756208022
0.9995	137	54	8	0.0935148802074861	0.0935148802336432	0.0935304606016603	0.0935304606016603	0.0935304621798642	-0.998364173494456
0.9995625	137	54	8	0.0874839370948334	0.0874839371408322	0.087496691270376	0.087496691270376	0.0874966929583043	-0.998568604260431
0.999625	137	54	8	0.0810025148581791	0.0810025149269539	0.0810126375026525	0.0810126375026525	0.0810126393224096	-0.998773048507105
0.9996875	137	54	8	0.0739522630046225	0.0739522631017438	0.0739599646542057	0.0739599646542057	0.0739599666395917	-0.99897750623666
0.99971875	137	54	8	0.0701607986939343	0.0701607988075634	0.0701673749431276	0.0701673749431276	0.0701673770289298	-0.999079740158677
0.99975	137	54	8	0.0661515570971921	0.0661515572296523	0.0661570687283317	0.0661570687283317	0.0661570709311257	-0.999181977453159
0.99978125	137	54	8	0.0618822243158638	0.0618822244702332	0.0618867358348224	0.0618867358348224	0.0618867381768338	-0.999284218121206
0.9998125	137	54	8	0.0572946873207846	0.0572946875010436	0.0572982677328318	0.0572982677328318	0.0572982702448307	-0.999386462164414
0.99984375	137	54	8	0.0523052866575556	0.0523052868704171	0.05230801055847	0.05230801055847	0.0523080132867169	-0.99948870958519
0.999859375	137	54	8	0.0496224019862076	0.0496224022185449	0.0496247277736039	0.0496247277736039	0.049624730634574	-0.999539834563291
0.999875	137	54	8	0.0467856293362147	0.0467856295910906	0.0467875785345638	0.0467875785345638	0.0467875815513436	-0.999590960387416
0.999890625	137	54	8	0.0437650546455161	0.0437650549270184	0.0437666500937812	0.0437666500937812	0.0437666532973875	-0.999642087058522
0.99990625	137	54	8	0.0405195935337889	0.0405195938474146	0.0405208596596101	0.0405208596596101	0.040520863093247	-0.999693214577963
0.999921875	137	54	8	0.0369900994903551	0.0369900998448001	0.0369910626956615	0.0369910626956615	0.036991066423726	-0.999744342947741
0.999929687	137	54	8	0.0350924624047999	0.0350924627840467	0.0350932848253161	0.0350932848253161	0.0350932887351635	-0.999769905816299
0.999937499	137	54	8	0.0330860621413192	0.0330860625495414	0.0330867513922417	0.0330867513922417	0.0330867555162648	-0.999795468898758
0.999945311	137	54	8	0.0309497532916089	0.0309497537343982	0.0309503174524353	0.0309503174524353	0.0309503218341766	-0.9998210321959
0.999953123	137	54	8	0.0286544948727123	0.0286544953577437	0.0286549425841302	0.0286549425841302	0.0286549472844048	-0.999846595708836
0.999960935	137	54	8	0.0261584794188221	0.0261584799578348	0.026158820018974	0.026158820018974	0.0261588251280048	-0.999872159439216
0.999964841	137	54	8	0.024816455190462	0.0248164557626078	0.0248167460073932	0.0248167460073932	0.0248167513694694	-0.999884941386711
0.999968747	137	54	8	0.0233975453407207	0.0233975459517888	0.0233977890678157	0.0233977890678157	0.0233977947284699	-0.999897723389678
0.999972653	137	54	8	0.021886801569292	0.0218868022270563	0.0218870010640141	0.0218870010640141	0.0218870070844506	-0.999910505448781
0.999976559	137	54	8	0.020263694383267	0.0202636950985068	0.0202638527014027	0.0202638527014027	0.0202638591671822	-0.999923287564952
0.999980465	137	54	8	0.0184986703564565	0.0184986711453795	0.018498790800279	0.018498790800279	0.0184987978379852	-0.999936069739536
0.999982418	137	54	8	0.0175496980590969	0.0175496988909803	0.0175498008997543	0.0175498008997543	0.017549808289308	-0.999942460849396
0.999984371	137	54	8	0.0165463761694525	0.0165463770574294	0.0165464623593387	0.0165464623593387	0.016546470169692	-0.999948851974917
0.999986324	137	54	8	0.0154781390558368	0.0154781400082869	0.0154782096053318	0.0154782096053318	0.0154782179198574	-0.999955243116623
0.999988277	137	54	8	0.0143304769361998	0.0143304779683078	0.0143305329257707	0.0143305329257707	0.0143305418645279	-0.999961634275038
0.99999023	137	54	8	0.0130825040705695	0.0130825052049662	0.0130825466678081	0.0130825466678081	0.0130825564080622	-0.999968025451434
0.999991206	137	54	8	0.0124118968852434	0.0124118980811752	0.0124119332610725	0.0124119332610725	0.0124119434958684	-0.99997121941129
0.999992182	137	54	8	0.0117029202039562	0.0117029214762798	0.0117029506947365	0.0117029506947365	0.0117029615168769	-0.999974413377064
0.999993158	137	54	8	0.0109481214534875	0.0109481228157675	0.0109481464160185	0.0109481464160185	0.0109481579436611	-0.999977607348082
0.999994134	137	54	8	0.0101372705349022	0.0101372720085179	0.0101372903507121	0.0101372903507121	0.0101373027512954	-0.999980801323469
0.99999511	137	54	8	0.00925565184885568	0.00925565346551193	0.00925566693026496	0.00925566693026496	0.00925568045047423	-0.999983995308017
0.999995598	137	54	8	0.00878171388422102	0.00878171558831786	0.00878172676497594	0.00878172676497594	0.00878174097697789	-0.999985592307065
0.999996086	137	54	8	0.00828069124716307	0.00828069305708143	0.00828070204611147	0.00828070204611147	0.00828071707633622	-0.999987189310162
0.999996574	137	54	8	0.00774732659530603	0.00774732853136367	0.00774733543846844	0.00774733543846844	0.00774735145195701	-0.999988786313015
0.999997062	137	54	8	0.00717441142250698	0.00717441351478182	0.00717441844463895	0.00717441844463895	0.00717443567318336	-0.999990383311126
0.99999755	137	54	8	0.00655159700503971	0.00655159929802689	0.00655160235188804	0.00655160235188804	0.00655162113618253	-0.999991980310709
0.999997794	137	54	8	0.00621684910732726	0.00621685152393378	0.00621685367545997	0.00621685367545997	0.00621687342040699	-0.99999277882103
0.999998038	137	54	8	0.00586302676937048	0.00586302932535597	0.0058630306008251	0.0058630306008251	0.00586305147034673	-0.999993577348303
0.999998282	137	54	8	0.00548641765672429	0.00548642039801135	0.00548642079595511	0.00548642079595511	0.00548644303382022	-0.999994375892441
0.999998526	137	54	8	0.00508191176767164	0.00508191472803493	0.00508191426198188	0.00508191426198188	0.00508193817589045	-0.999995174418608
0.99999877	137	54	8	0.00464223159420962	0.00464223483567168	0.00464223349474963	0.00464223349474963	0.00464225954538483	-0.999995972855498
0.999998892	137	54	8	0.00440602045284545	0.00440602386805224	0.00440602207743227	0.00440602207743227	0.00440604944437602	-0.999996372051286
0.999999014	137	54	8	0.00415652269155507	0.00415652630817478	0.00415652405536836	0.00415652405536836	0.00415655296818805	-0.999996771296422
0.999999136	137	54	8	0.0038911823155471	0.00389118618574047	0.003891183434658	0.003891183434658	0.00389121421766881	-0.999997170671169
0.999999258	137	54	8	0.00360628209198799	0.00360628626951981	0.0036062829830103	0.0036062829830103	0.00360631606093562	-0.999997570168725
0.99999938	137	54	8	0.00329628236455977	0.00329628689329361	0.00329628304446963	0.00329628304446963	0.00329631896681101	-0.999997969504049
1.0	137	54	8	0	0	0	0	0	-1
