0.995	137	54	8	-1.26905042030501e-09	-6.48322950880242e-10	2.68167138647583e-10	2.50388402031447e-11
0.9955	137	54	8	-1.25017685093098e-09	-3.2212899014894e-10	2.49134561297121e-10	2.11186672225326e-11
0.996	137	54	8	-1.22649335132508e-09	6.52464748895909e-11	2.29329943468942e-10	1.7375508089573e-11
0.9965	137	54	8	-1.19595644498816e-09	5.37739963668571e-10	2.08675183901976e-10	1.38521335487252e-11
0.997	137	54	8	-1.15514464660293e-09	1.13428577641628e-09	1.87063873024893e-10	1.05947493519887e-11
0.9975	137	54	8	-1.09792530622599e-09	1.92314131286508e-09	1.64344467433696e-10	7.65588381301018e-12
0.99775	137	54	8	-1.05972386421627e-09	2.42678510620209e-09	1.52501987308638e-10	6.32312354130798e-12
0.998	137	54	8	-1.01194208568245e-09	3.03711700233578e-09	1.40287209625998e-10	5.09183829664219e-12
0.99825	137	54	8	-9.50499012830619e-10	3.79694509167194e-09	1.27647517742412e-10	3.97011561375497e-12
0.9985	137	54	8	-8.68533023279383e-10	4.77639083840131e-09	1.14511303151421e-10	2.96682612217192e-12
0.99875	137	54	8	-7.53761497662708e-10	6.099375671198e-09	1.00776679231279e-10	2.09162783090168e-12
0.998875	137	54	8	-6.77219835765186e-10	6.9574720429344e-09	9.36397256770451e-11	1.70493385513988e-12
0.999	137	54	8	-5.81537484833916e-10	8.00896837738208e-09	8.62890533950077e-11	1.35412448329042e-12
0.999125	137	54	8	-4.58519222590326e-10	9.3329646233542e-09	7.86892459477835e-11	1.0403487241024e-12
0.99925	137	54	8	-2.99817504156863e-10	1.10544762232934e-08	7.07923568765423e-11	7.65197095997623e-13
0.999375	137	54	8	-6.48154863114314e-11	1.34210679236801e-08	6.25289867143507e-11	5.30102642622632e-13
0.9994375	137	54	8	8.83051409772406e-11	1.49668651916457e-08	5.82296424416036e-11	4.28063320739125e-13
0.9995	137	54	8	2.79711032113994e-10	1.68736885575171e-08	5.37955410078651e-11	3.36496474049574e-13
0.9995625	137	54	8	5.25798182771098e-10	1.92913383045834e-08	4.92027437397094e-11	2.55740459987855e-13
0.999625	137	54	8	8.4904494546123e-10	2.24626326428279e-08	4.44187575215229e-11	1.85813582719656e-13
0.9996875	137	54	8	1.31329780383993e-09	2.68440630835087e-08	3.9396868653442e-11	1.2698023546499e-13
0.99971875	137	54	8	1.6195536023389e-09	2.9726096473226e-08	3.67761453896605e-11	1.01741877971079e-13
0.99975	137	54	8	2.00237526559732e-09	3.32964259497359e-08	3.40666618782049e-11	7.93189486745607e-14
0.99978125	137	54	8	2.49456710843532e-09	3.78435107695196e-08	3.12522145704764e-11	5.97193820502779e-14
0.9998125	137	54	8	3.14617309982168e-09	4.38407454783629e-08	2.83106907931455e-11	4.29404765256167e-14
0.99984375	137	54	8	4.06959699272846e-09	5.21573406686571e-08	2.5210432141721e-11	2.8987356367217e-14
0.999859375	137	54	8	4.68210636928035e-09	5.76521033135435e-08	2.35867548243425e-11	2.30568285045384e-14
0.999875	137	54	8	5.44773803845544e-09	6.44782155445611e-08	2.19034639711158e-11	1.78501604935412e-14
0.999890625	137	54	8	6.43212505480051e-09	7.31974246770406e-08	2.01495182644597e-11	1.33166494231672e-14
0.99990625	137	54	8	7.74009845105894e-09	8.47375072332568e-08	1.83098236208639e-11	9.46925208054032e-15
0.999921875	137	54	8	9.58215962132414e-09	1.00782832745949e-07	1.63628161101748e-11	6.31042542374333e-15
0.999929687	137	54	8	1.0807073791419e-08	1.11412965742019e-07	1.53395520387882e-11	4.98416107438397e-15
0.999937499	137	54	8	1.23381921346422e-08	1.24642717036494e-07	1.42758528848124e-11	3.82108778678576e-15
0.999945311	137	54	8	1.4306715367951e-08	1.41573365697312e-07	1.31641646778854e-11	2.82146553224562e-15
0.999953123	137	54	8	1.69268870031658e-08	1.64030123261938e-07	1.19941243362036e-11	1.98673211514446e-15
0.999960935	137	54	8	2.06056559592938e-08	1.95308115347181e-07	1.07510302593382e-11	1.30154429862358e-15
0.999964841	137	54	8	2.30550986080047e-08	2.16066804781256e-07	1.00955775088071e-11	1.01723947480165e-15
0.999968747	137	54	8	2.6116761198125e-08	2.41931099376202e-07	9.4124543226994e-12	7.71064747625225e-16
0.999972653	137	54	8	3.00530095254103e-08	2.75068968713654e-07	8.69631404683204e-12	5.59758774978865e-16
0.999976559	137	54	8	3.5296609413038e-08	3.19079373700681e-07	7.94051658627022e-12	3.85608055148484e-16
