0	0	-8.71032798717e-40	0.00160324954888	0.983595666957	3.72562090258
0	0.0158666295636	9.75706791856e-39	0.538804158964	1.09380477686	3.72561956582
0	0.0317332591272	9.56487875079e-39	1.0723410197	1.13959220097	3.72561908321
0	0.0475998886908	2.50409055701e-39	1.60490385398	1.21345465344	3.72561879396
0	0.0634665182543	-8.24801756456e-39	2.13701873085	1.31569132301	3.725618603
0	0.0793331478179	2.81958992486e-38	2.66818592492	1.44712479686	3.72561847739
0	0.0951997773815	3.48206663644e-38	3.19828297649	1.60717257043	3.72561839635
0	0.111066406945	6.4164719023e-39	3.72762071909	1.79608556527	3.72561834443
0	0.126933036509	-9.39919652005e-39	4.25600132307	2.01375492473	3.72561831444
0	0.142799666072	5.63375700633e-38	4.78331942278	2.26005463283	3.72561830083
0	0.158666295636	6.00865137635e-38	5.30954813665	2.5348430089	3.72561829942
0	0.174532925199	-3.10188496585e-38	5.83474271931	2.83796317107	3.72561830712
0	0.190399554763	-2.72382874377e-38	6.35718795192	3.16890710256	3.72561832353
0	0.206266184327	9.62532500579e-38	6.87821164864	3.52794989218	3.72561834413
0	0.22213281389	1.33208823407e-37	7.39802826041	3.91470784492	3.72561836766
0	0.237999443454	1.27155561415e-38	7.91698588733	4.32895963658	3.72561839331
0	0.253866073017	-1.14686329038e-37	8.43163831759	4.76994616137	3.72561842098
0	0.269732702581	1.59430269224e-37	8.94501055886	5.23807767215	3.72561844866
0	0.285599332145	1.98993615636e-37	9.45796654078	5.73288124039	3.72561847637
0	0.301465961708	7.27879116078e-38	9.96535400427	6.25338112196	3.72561850311
0	0.317332591272	1.35901019954e-37	10.4719413541	6.80013236356	3.72561852878
0	0.333199220835	2.30547614019e-37	10.9765814466	7.37208118202	3.72561855326
0	0.349065850399	1.98005157503e-37	11.4761462541	7.969265274	3.72561857518
0	0.364932479962	1.35406651263e-37	11.9766555685	8.59136260941	3.72561859633
0	0.380799109526	2.14086499809e-37	12.4692457063	9.23699474954	3.72561861355
0	0.39666573909	2.58950236248e-37	12.9626263009	9.90700947584	3.72561862977
0	0.412532368653	2.05890981526e-37	13.4499508924	10.5996934754	3.72561864246
0	0.428398998217	2.31326879894e-37	13.9358977433	11.315704753	3.72561865331
0	0.44426562778	3.50487260675e-37	14.4170341659	12.053386186	3.72561866102
0	0.460132257344	3.83118110093e-37	14.8953873607	12.8133025588	3.72561866636
0	0.475998886908	2.4740056625e-37	15.3693489147	13.5937447898	3.72561866875
0	0.491865516471	1.89910216115e-37	15.8401214731	14.395299879	3.72561866871
0	0.507732146035	4.34616478734e-37	16.3058534446	15.2160842121	3.72561866555
0	0.523598775598	6.89668202005e-37	16.769260385	16.056830729	3.72561866043
0	0.539465405162	4.61108730664e-37	17.2256376791	16.9153586076	3.72561865161
0	0.555332034725	-2.39195006358e-37	17.6821251894	17.7926600759	3.72561864185
0	0.571198664289	-5.29544640237e-37	18.1279515371	18.6861575151	3.72561862737
0	0.587065293853	2.22982894788e-37	18.5782250381	19.5971770837	3.72561861347
0	0.602931923416	7.57608287072e-37	19.0122338376	20.5227014673	3.72561859342
0	0.61879855298	8.19986535958e-37	19.4514505927	21.4634296118	3.72561857419
0	0.634665182543	7.14123685813e-37	19.8781404909	22.4188365531	3.72561855051
0	0.650531812107	2.75032291145e-37	20.3043535998	23.3867406809	3.72561852593
0	0.666398441671	-2.68154745999e-37	20.7255705934	24.368027501	3.72561849943
0	0.682265071234	-3.30238160584e-37	21.1373791418	25.3597374141	3.7256184698
0	0.698131700798	-1.8979510207e-37	21.554688833	26.363349054	3.72561844102
0	0.713998330361	4.62609408124e-37	21.9506329118	27.3753619237	3.7256184067
0	0.729864959925	9.26363227696e-37	22.3522173946	28.3963033657	3.72561837324
0	0.745731589488	1.0574842492e-36	22.7445118444	29.4261733025	3.72561833754
0	0.761598219052	8.85131186201e-37	23.128852774	30.4616543441	3.72561829986
0	0.777464848616	5.46776152081e-37	23.5189651166	31.5051929436	3.72561826302
0	0.793331478179	-1.31642203024e-37	23.8852533829	32.5505334447	3.72561822179
0	0.809198107743	-5.56122198081e-37	24.2566822424	33.6005137661	3.72561818125
0	0.825064737306	-4.64902706202e-37	24.6223965786	34.6546346163	3.72561813984
0	0.84093136687	1.89835543197e-37	24.9735407132	35.709038222	3.72561809622
0	0.856797996434	8.93596280639e-37	25.3306818213	36.7640574016	3.72561805339
0	0.872664625997	1.1879915237e-36	25.6708159929	37.8200552074	3.72561800865
0	0.888531255561	1.36791521043e-36	26.0061462741	38.8729417214	3.72561796339
0	0.904397885124	1.66023013474e-36	26.3475613326	39.9242227469	3.72561791889
0	0.920264514688	1.3996391272e-36	26.6619840834	40.9710896042	3.72561787217
0	0.936131144252	1.15203774916e-36	26.9800276711	42.0123877638	3.72561782593
0	0.951997773815	9.026022003e-37	27.3000757073	43.0490506115	3.72561778015
0	0.967864403379	1.51176908886e-37	27.5931265216	44.0773026584	3.72561773298
0	0.983731032942	-6.33686096067e-37	27.8923672545	45.0967037494	3.72561768646
0	0.999597662506	-1.33677158571e-36	28.189026249	46.1081431685	3.72561764027
0	1.01546429207	-1.36041906522e-36	28.4617194584	47.1076567756	3.72561759361
0	1.03133092163	-9.00532908353e-37	28.7406097323	48.0947412037	3.72561754753
0	1.0471975512	-7.93335324473e-38	29.0147095622	49.0704816513	3.72561750191
0	1.06306418076	4.98772411717e-37	29.2655199606	50.0308787907	3.7256174565
0	1.07893081032	9.33088019671e-37	29.522495973	50.9752584121	3.72561741161
0	1.09479743989	1.31122693512e-36	29.7751762759	51.9048307238	3.72561736736
0	1.11066406945	1.74298031349e-36	30.0025895959	52.8158660563	3.72561732397
0	1.12653069901	1.92624554447e-36	30.2360907274	53.7073389575	3.72561728103
0	1.14239732858	1.98072788487e-36	30.4687687894	54.5804073541	3.72561723877
0	1.15826395814	2.33791851651e-36	30.6713079453	55.4321253949	3.72561719816
0	1.17413058771	2.31744472483e-36	30.8798013612	56.2608388479	3.72561715792
0	1.18999721727	1.92242336734e-36	31.094113103	57.0673411286	3.72561711807
0	1.20586384683	2.17244914082e-36	31.2703717056	57.8502377603	3.725617081
0	1.2217304764	2.07664538775e-36	31.4523837303	58.6068543796	3.72561704424
0	1.23759710596	1.63501210813e-36	31.6401491773	59.3364720032	3.72561700777
0	1.25346373552	1.62781627529e-36	31.7987732953	60.0423410585	3.72561697423
0	1.26933036509	1.52602245827e-36	31.9529298174	60.7182029323	3.72561694168
0	1.28519699465	1.11023450128e-36	32.1125572864	61.3640850729	3.72561690935
0	1.30106362421	6.93826572463e-37	32.2557501138	61.9826234112	3.72561687934
0	1.31693025378	4.65988668457e-37	32.3808293355	62.5699094061	3.72561685172
0	1.33279688334	1.52141964058e-37	32.5109973	63.1245508482	3.72561682426
