0.1	0.303468	-0.431282	0.384462	1.46927e-07	0	0.0306292	0.00343793	0.730233
0.100901	0.304115	-0.431353	0.38451	1.49043e-07	0	0.0306848	0.00350859	0.708417
0.101802	0.304832	-0.431425	0.38456	1.51408e-07	0	0.0307403	0.00358017	0.687914
0.102703	0.305601	-0.431497	0.38461	1.54039e-07	0	0.0308074	0.00365265	0.732234
0.103604	0.306316	-0.431571	0.38466	1.57054e-07	0	0.0308627	0.00372606	0.70782
0.104505	0.306966	-0.431646	0.384712	1.5935e-07	0	0.0309129	0.0038004	0.721089
0.105405	0.30767	-0.431721	0.384764	1.61743e-07	0	0.0309715	0.00387566	0.700351
0.106306	0.308445	-0.431798	0.384816	1.6438e-07	0	0.0310302	0.00395187	0.680803
0.107207	0.309188	-0.431875	0.384869	1.67359e-07	0	0.0311005	0.00402903	0.720919
0.108108	0.309884	-0.431953	0.384923	1.70136e-07	0	0.0311524	0.00410715	0.733848
0.109009	0.310574	-0.432032	0.384977	1.72566e-07	0	0.0312142	0.00418623	0.712889
0.10991	0.311336	-0.432112	0.385032	1.75234e-07	0	0.0312761	0.00426627	0.693086
0.110811	0.312124	-0.432193	0.385088	1.78182e-07	0	0.0313498	0.0043473	0.734074
0.111712	0.312871	-0.432275	0.385144	1.81412e-07	0	0.0314035	0.00442932	0.746715
0.112613	0.313546	-0.432358	0.385201	1.83889e-07	0	0.0314686	0.00451232	0.725543
0.113514	0.314295	-0.432442	0.385258	1.86598e-07	0	0.0315338	0.00459632	0.705498
0.114414	0.315119	-0.432526	0.385316	1.89541e-07	0	0.0315991	0.00468133	0.686511
0.115315	0.315878	-0.432612	0.385375	1.92849e-07	0	0.0316762	0.00476738	0.72385
0.116216	0.316588	-0.432699	0.385435	1.95726e-07	0	0.0317352	0.00485443	0.738334
0.117117	0.317324	-0.432786	0.385495	1.98486e-07	0	0.0318038	0.00494252	0.718056
0.118018	0.318135	-0.432875	0.385556	2.01475e-07	0	0.0318724	0.00503165	0.69881
0.118919	0.318943	-0.432964	0.385617	2.04763e-07	0	0.0319531	0.00512183	0.737039
0.11982	0.319704	-0.433055	0.385679	2.08094e-07	0	0.0320141	0.00521308	0.751281
0.120721	0.320424	-0.433146	0.385742	2.10913e-07	0	0.0320862	0.00530538	0.730775
0.121622	0.321223	-0.433239	0.385806	2.13957e-07	0	0.0321584	0.00539876	0.711279
0.122523	0.322078	-0.433333	0.38587	2.17244e-07	0	0.0322427	0.00549322	0.750364
0.123423	0.322876	-0.433427	0.385935	2.20892e-07	0	0.0323152	0.00558878	0.72776
0.124324	0.323599	-0.433523	0.386	2.23895e-07	0	0.0323816	0.00568544	0.743675
0.125225	0.324385	-0.433619	0.386067	2.27004e-07	0	0.0324574	0.0057832	0.723934
0.126126	0.325251	-0.433717	0.386133	2.30333e-07	0	0.0325332	0.00588208	0.705127
0.127027	0.326077	-0.433816	0.386201	2.33992e-07	0	0.0326216	0.0059821	0.741057
0.127928	0.326851	-0.433915	0.38627	2.37449e-07	0	0.0326903	0.00608325	0.756774
0.128829	0.327623	-0.434016	0.386339	2.40632e-07	0	0.0327698	0.00618554	0.736792
0.12973	0.328476	-0.434118	0.386408	2.44032e-07	0	0.0328494	0.00628899	0.717726
0.130631	0.329353	-0.434221	0.386479	2.47699e-07	0	0.0329416	0.00639361	0.754538
0.131532	0.330182	-0.434325	0.38655	2.51594e-07	0	0.0330127	0.00649941	0.770093
0.132432	0.330939	-0.43443	0.386622	2.5486e-07	0	0.0330961	0.00660639	0.749871
0.133333	0.33178	-0.434536	0.386695	2.5834e-07	0	0.0331795	0.00671455	0.730549
0.134234	0.332705	-0.434643	0.386769	2.62034e-07	0	0.033263	0.00682393	0.71208
0.135135	0.333548	-0.434752	0.386843	2.66097e-07	0	0.0333596	0.00693453	0.746088
0.136036	0.334336	-0.434861	0.386918	2.69708e-07	0	0.0334366	0.00704635	0.76319
0.136937	0.335163	-0.434972	0.386994	2.73277e-07	0	0.0335239	0.0071594	0.743612
0.137838	0.336077	-0.435083	0.38707	2.77058e-07	0	0.0336114	0.00727369	0.724875
0.138739	0.336974	-0.435196	0.387147	2.81141e-07	0	0.0337121	0.00738925	0.759789
0.13964	0.337816	-0.43531	0.387225	2.85197e-07	0	0.0337917	0.00750607	0.776769
0.140541	0.33863	-0.435425	0.387304	2.88866e-07	0	0.0338832	0.00762417	0.756935
0.141441	0.339532	-0.435541	0.387384	2.92743e-07	0	0.0339748	0.00774355	0.73793
0.142342	0.340481	-0.435659	0.387464	2.96863e-07	0	0.0340795	0.00786423	0.773741
0.143243	0.341381	-0.435777	0.387545	3.01336e-07	0	0.034172	0.00798625	0.752115
0.144144	0.342182	-0.435897	0.387627	3.05127e-07	0	0.0342578	0.00810956	0.770537
0.145045	0.343071	-0.436018	0.38771	3.0911e-07	0	0.0343536	0.00823421	0.751263
0.145946	0.344051	-0.43614	0.387794	3.133e-07	0	0.0344495	0.0083602	0.732767
0.146847	0.344967	-0.436263	0.387878	3.1784e-07	0	0.0345593	0.00848757	0.766099
0.147748	0.345822	-0.436388	0.387963	3.22086e-07	0	0.0346481	0.00861629	0.784438
0.148649	0.346698	-0.436514	0.38805	3.26185e-07	0	0.0347482	0.00874639	0.764893
0.14955	0.347667	-0.436641	0.388136	3.30489e-07	0	0.0348485	0.00887788	0.746116
0.15045	0.34864	-0.436769	0.388224	3.35077e-07	0	0.0349627	0.00901078	0.780375
0.151351	0.349555	-0.436898	0.388313	3.39767e-07	0	0.0350546	0.00914511	0.79866
0.152252	0.350416	-0.437029	0.388402	3.43993e-07	0	0.0351593	0.00928086	0.778839
0.153153	0.351373	-0.437161	0.388492	3.48421e-07	0	0.0352641	0.00941804	0.759779
0.154054	0.352401	-0.437294	0.388583	3.53074e-07	0	0.0353828	0.00955668	0.794967
0.154955	0.353359	-0.437428	0.388675	3.58096e-07	0	0.0354889	0.00969681	0.773466
0.155856	0.354227	-0.437564	0.388768	3.6256e-07	0	0.0355873	0.0098384	0.793123
0.156757	0.355172	-0.437701	0.388862	3.67124e-07	0	0.0356968	0.00998149	0.773776
0.157658	0.356216	-0.437839	0.388956	3.71888e-07	0	0.0358065	0.0101261	0.75515
0.158559	0.357208	-0.437979	0.389052	3.76993e-07	0	0.0359309	0.0102722	0.788127
0.159459	0.358136	-0.43812	0.389148	3.81916e-07	0	0.0360328	0.0104199	0.807768
0.16036	0.359067	-0.438262	0.389245	3.86626e-07	0	0.0361471	0.0105691	0.788128
0.161261	0.3601	-0.438406	0.389344	3.91535e-07	0	0.0362616	0.0107198	0.769204
0.162162	0.361153	-0.438551	0.389443	3.96717e-07	0	0.0363908	0.0108722	0.803146
0.163063	0.362145	-0.438697	0.389543	4.0209e-07	0	0.0364964	0.0110261	0.822795
0.163964	0.363062	-0.438845	0.389644	4.06958e-07	0	0.0366157	0.0111817	0.802857
0.164865	0.364083	-0.438994	0.389745	4.12023e-07	0	0.0367352	0.0113388	0.783629
0.165766	0.365195	-0.439144	0.389848	4.17299e-07	0	0.0368693	0.0114976	0.818549
0.166667	0.36622	-0.439296	0.389952	4.22965e-07	0	0.0369904	0.0116581	0.797011
0.167568	0.367159	-0.43945	0.390056	4.28153e-07	0	0.0371031	0.0118202	0.817985
0.168468	0.368168	-0.439604	0.390162	4.33386e-07	0	0.0372277	0.011984	0.798448
0.169369	0.369286	-0.43976	0.390268	4.38815e-07	0	0.0373526	0.0121495	0.779587
0.17027	0.370359	-0.439918	0.390376	4.44586e-07	0	0.0374933	0.0123168	0.812519
0.171171	0.371362	-0.440077	0.390484	4.50244e-07	0	0.03761	0.0124857	0.833538
0.172072	0.372359	-0.440237	0.390594	4.55658e-07	0	0.03774	0.0126564	0.813683
0.172973	0.373466	-0.440399	0.390704	4.61266e-07	0	0.0378702	0.0128289	0.794502
0.173874	0.374603	-0.440562	0.390816	4.67145e-07	0	0.0380161	0.0130031	0.828453
0.174775	0.375676	-0.440727	0.390928	4.73268e-07	0	0.038137	0.0131792	0.849541
0.175676	0.376658	-0.440893	0.391041	4.78876e-07	0	0.0382725	0.013357	0.829359
0.176577	0.377755	-0.441061	0.391156	4.84676e-07	0	0.0384083	0.0135367	0.80985
0.177477	0.378955	-0.44123	0.391271	4.90679e-07	0	0.0385596	0.0137182	0.844841
0.178378	0.380058	-0.441401	0.391388	4.97099e-07	0	0.0386975	0.0139017	0.823116
0.179279	0.381071	-0.441573	0.391505	5.03078e-07	0	0.0388261	0.0140869	0.845501
0.18018	0.382156	-0.441747	0.391624	5.09084e-07	0	0.0389677	0.0142741	0.825655
0.181081	0.383359	-0.441923	0.391743	5.15281e-07	0	0.0391095	0.0144632	0.806455
0.181982	0.384519	-0.4421	0.391864	5.21836e-07	0	0.0392683	0.0146543	0.839647
0.182883	0.3856	-0.442278	0.391986	5.28305e-07	0	0.0394015	0.0148473	0.862138
0.183784	0.386672	-0.442458	0.392108	5.34531e-07	0	0.039549	0.0150423	0.841944
0.184685	0.387867	-0.44264	0.392232	5.40947e-07	0	0.0396968	0.0152393	0.822397
0.185586	0.389095	-0.442824	0.392357	5.47643e-07	0	0.0398614	0.0154383	0.856678
0.186486	0.390251	-0.443009	0.392483	5.546e-07	0	0.0399994	0.0156394	0.879297
0.187387	0.39131	-0.443195	0.39261	5.61061e-07	0	0.0401531	0.0158425	0.858745
0.188288	0.392495	-0.443384	0.392738	5.67711e-07	0	0.040307	0.0160477	0.83884
0.189189	0.39379	-0.443573	0.392867	5.74566e-07	0	0.0404776	0.0162549	0.87424
0.19009	0.394982	-0.443765	0.392998	5.81866e-07	0	0.0406342	0.0164644	0.852179
0.190991	0.396071	-0.443958	0.393129	5.88721e-07	0	0.0407808	0.0166759	0.876086
0.191892	0.397245	-0.444153	0.393262	5.95621e-07	0	0.0409411	0.0168896	0.855811
0.192793	0.39855	-0.44435	0.393396	6.02707e-07	0	0.0411018	0.0171055	0.836161
0.193694	0.3998	-0.444548	0.393531	6.10184e-07	0	0.0412811	0.0173237	0.869924
0.194595	0.400962	-0.444749	0.393667	6.17559e-07	0	0.0414329	0.017544	0.893998
0.195495	0.402124	-0.444951	0.393804	6.24725e-07	0	0.0415999	0.0177666	0.873342
0.196396	0.403422	-0.445154	0.393942	6.32076e-07	0	0.0417673	0.0179915	0.853312
0.197297	0.404744	-0.44536	0.394082	6.39732e-07	0	0.041953	0.0182186	0.888251
0.198198	0.405987	-0.445567	0.394223	6.47627e-07	0	0.0421104	0.0184482	0.912514
0.199099	0.407136	-0.445776	0.394365	6.55076e-07	0	0.0422843	0.01868	0.891462
0.2	0.408425	-0.445987	0.394508	6.62708e-07	0	0.0424586	0.0189142	0.87104
0.200901	0.409821	-0.446199	0.394652	6.70561e-07	0	0.042651	0.0191508	0.907194
0.201802	0.411119	-0.446414	0.394798	6.7889e-07	0	0.0428285	0.0193899	0.884646
0.202703	0.412285	-0.44663	0.394945	6.86729e-07	0	0.0429952	0.0196313	0.910205
0.203604	0.413565	-0.446848	0.395093	6.94662e-07	0	0.0431767	0.0198753	0.889376
0.204505	0.41499	-0.447068	0.395242	7.02778e-07	0	0.0433586	0.0201217	0.86916
0.205405	0.416333	-0.44729	0.395393	7.11345e-07	0	0.0435609	0.0203707	0.903817
0.206306	0.417577	-0.447514	0.395545	7.19743e-07	0	0.0437337	0.0206223	0.929606
0.207207	0.418847	-0.44774	0.395698	7.27996e-07	0	0.0439227	0.0208763	0.908356
0.208108	0.420267	-0.447968	0.395852	7.3643e-07	0	0.044112	0.021133	0.887722
0.209009	0.421689	-0.448197	0.396008	7.45219e-07	0	0.0443217	0.0213924	0.923661
0.20991	0.423018	-0.448429	0.396165	7.54179e-07	0	0.0445008	0.0216544	0.949703
0.210811	0.424276	-0.448663	0.396324	7.62773e-07	0	0.0446975	0.0219191	0.928015
0.211712	0.425689	-0.448898	0.396483	7.71545e-07	0	0.0448947	0.0221865	0.906948
